UNIQUE_ID_PK,TASK_ID_FK,BASE_DOMAIN_FK,TASK_JUDG_ORDER,JUDGEMENTS,IMAGE_FOLDER_NAME,RANK_BING,RANK_GOOGLE,RANK_YAHOO,AVERAGE_RANK,AVERAGE_RANK_RND,WEIGHTED_RANK,WEIGHTED_RANK_RND,URL,TITLE,DOMAIN_NAME,SNIPPET,IMAGE_NAME,CITATIONS_FIRST_2_PARA
H_00000227,T7,bloodsugaroptimizer.com,2,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.bloodsugaroptimizer.com/articles/cinnamon.php,So How Effective Is Cinnamon ,http://www.bloodsugaroptimizer.com/,"For Lowering Blood Sugar & Glucose? Out of 50 natural ingredients tested, this popular spice was far and away the best for promoting healthy glucose metabolism. It can also help support healthy cholesterol levels. It works because of Hydroxychalcone, the active ingredient in cinnamon, boosts the effect of insulin by increasing its sensitivity to glucose and facilitating delivery into the cells where it can be stored and synthesized.",httpwww.bloodsugaroptimizer.comarticlescinnamon.php,0
H_00000228,T7,wikihow.com,3,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.wikihow.com/Use-Cinnamon-to-Help-With-Diabetes,How to Use Cinnamon to Help With Diabetes,http://www.wikihow.com/,"Cinnamon is not only a spice packed with healthful antioxidants, it can also be used to help diabetics control their blood glucose levels. Follow the steps below to use cinnamon to help your diabetes. Method 1 of 4: Consider Adding a Cinnamon Supplement to Your Treatment Regimen",httpwww.wikihow.comUse-Cinnamon-to-Help-With-Diabetes,0
H_00000229,T7,18hrwk.com,5,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.18hrwk.com/products/cinnamon-diabetes.html,"Cinnamon shown to lower blood sugar, fats and cholesterol",http://www.18hrwk.com/,"Recent studies show that just 1/4 tsp of cinnamon every day may help to lower blood sugar, fats and cholesterol by up to 30 percent! Researchers suggest it may also stave off the onset of type 2 diabetes in those at risk. Watkins Purest Ground Cinnamon contains a high amount of essential oils for optimum flavour, aroma and health benefits! Try some every day on cereal, oatmeal, toast, apples and savory dishes. Place in coffee grounds before brewing for rich flavour and aroma.",httpwww.18hrwk.comproductscinnamon-diabetes,0
H_00000230,T7,care.diabetesjournals.org,6,Incorrect,incorrect,555,555,555,555,555,555,555,http://care.diabetesjournals.org/content/26/12/3215,Cinnamon Improves Glucose and Lipids of People With Type 2 Diabetes,http://care.diabetesjournals.org/,"OBJECTIVE-The objective of this study was to determine whether cinnamon improves blood glucose, triglyceride, total cholesterol, HDL cholesterol, and LDL cholesterol levels in people with type 2 diabetes. RESEARCH DESIGN AND METHODS-A total of 60 people with type 2 diabetes, 30 men and 30 women aged 52.2 � 6.32 years, were divided randomly into six groups. Groups 1, 2, and 3 consumed 1, 3, or 6 g of cinnamon daily, respectively, and groups 4, 5, and 6 were given placebo capsules corresponding to the number of capsules consumed for the three levels of cinnamon.",httpcare.diabetesjournals.orgcontent26123215,1
H_00000231,T7,diametrix.net,9,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.diametrix.net/diabeticherbs/cinnamon.html,Cinnamon and Diabetes,http://www.diametrix.net/,"Cinnamon and Blood Sugar - Common Names: Cinnamomum verum, zeylanicum, Dalchina Chakka, kayu manis and cassia vera. The leaves are ovate-oblong in shape, 7-18 cm (2.75-7.1 inches) long. The flowers, which are arranged in panicles, have a greenish color, and have a distinct odor. The fruit is a purple one-centimeter berry containing a single seed. Its flavor is due to an aromatic essential oil that makes up 0.5% to 1% of its composition. This oil is prepared by roughly pounding the bark, macerating it in seawater, and then quickly distilling the whole. It is of a golden-yellow color, with the characteristic odor of cinnamon and a very hot aromatic taste.",httpwww.diametrix.netdiabeticherbscinnamon,0
H_00000232,T7,examine.com,10,Incorrect,incorrect,555,555,555,555,555,555,555,http://examine.com/supplements/Cinnamon/,Cinnamon,http://examine.com/,"Cinnamon is a blend of nutrients commonly used a spice. It can help regulate glucose metabolism in diabetic people, but may also possess some toxic components. Cinnamon is popular spice worldwide. It exerts numerous biological effects on the body. Cinnamon is frequently treated as an anti-diabetic compound, since it reduces the rate at which glucose enters the body. Not only does it help diabetics avoid blood sugar spikes, but it also improves glucose use in the cell itself. Over time, cinnamon can reduce fasting blood glucose, and potentially cholesterol levels as well.",httpexamine.comsupplementsCinnamon,0
H_00000233,T7,health.clevelandclinic.org,2,Correct,correct-added,12,6,31,16.33333333,17,7.347,8,https://health.clevelandclinic.org/can-taking-cinnamon-lower-your-blood-sugar/,Can Taking Cinnamon Supplements Lower Your Blood Sugar?,https://health.clevelandclinic.org/,"A slew of supplements on the market claim to help reduce blood sugar levels and cut the risk of heart attack for people with diabetes. Garlic, magnesium and coenzyme Q10 are among the most common that people try.",httpshealth.clevelandclinic.orgcan-taking-cinnamon-lower-your-blood-sugar,0
H_00000234,T7,ncbi.nlm.nih.gov,3,Correct,correct-added,,8,31,19.5,20,7.775,8,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4609100/,"The glycaemic outcomes of Cinnamon, a review of the experimental evidence and clinical trials",https://www.ncbi.nlm.nih.gov/,"Cinnamon is currently marketed as a remedy for obesity, glucose intolerance, diabetes mellitus and dyslipidaemia. Integrative medicine is a new concept that combines conventional treatment with evidence-based complementary therapies.",httpswww.ncbi.nlm.nih.govpmcarticlesPMC4609100,0
H_00000235,T7,health24.com,4,Correct,correct-added,31,22,31,28,28,22.846,23,https://www.health24.com/Medical/Diabetes/Diabetes-diet-and-obesity/Cinnamon-the-truth-20120721,Cinnamon - the truth,https://www.health24.com/,There's been much talk about cinnamon and how the popular spice could perhaps help diabetics improve their blood-sugar control. DietDoc puts the latest research into perspective.,httpswww.health24.comMedicalDiabetesDiabetes-diet-and-obesityCinnamon-the-truth-20120721,0
H_00000236,T7,livestrong.com,5,Correct,correct-added,31,30,31,30.66666667,31,29.598,30,https://www.livestrong.com/article/507279-honey-cinnamon-diabetes-treatment/,Honey and Cinnamon for Diabetes Treatment,https://www.livestrong.com/,"In the past several years, honey and cinnamon have become stars in the realm of complementary medicine. Both are rumored to cure or at least help manage all sorts of ailments, including diabetes. ",httpswww.livestrong.comarticle507279-honey-cinnamon-diabetes-treatment,0
H_00000237,T7,ncbi.nlm.nih.gov,6,Correct,correct-added,31,31,31,31,31,30.442,31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3924990/,The Effect of Cinnamon on Glucose of Type II Diabetes Patients,https://www.ncbi.nlm.nih.gov/,The incidence of type II diabetes is increasing across the world. Dietary modifications help the patients to control blood glucose. ,httpswww.ncbi.nlm.nih.govpmcarticlesPMC3924990,8
H_00000238,T10,cochrane.org,1,Correct,correct,7,3,8,6,6,3.531,4,http://www.cochrane.org/CD003010/BACK_traction-for-low-back-pain,Traction for low-back pain,http://www.cochrane.org/,"We reviewed the evidence on the effect of traction on pain intensity, ability to perform normal daily activities, overall improvement and return to work among people with low back pain (LBP) in the acute (less than four weeks' duration), subacute (from four to 12 weeks' duration) or chronic (more than 12 weeks' duration) phase. Some patients also had sciatica. ",httpwww.cochrane.orgCD003010BACK_traction-for-low-back-pain,0
H_00000239,T10,pedro.org.au,3,Correct,correct,31,31,31,31,31,30.442,31,http://www.pedro.org.au/english/archive/top-15-trials/beurskens/,Efficacy of traction for non-specific low back pain,http://www.pedro.org.au/,"Anne Moseley talked to Professor Sandra Beurskens (Zuyd University of Applied Sciences and Maastricht University, Netherlands) and Professor Riekie de Vet (VU University Medical Center, Netherlands) whose trial evaluating traction for low back pain is one of the 15 most significant trials in physiotherapy. Anne: Could you explain what you did in the study
Sandra and Riekie: We compared traction to sham traction in people with low back pain (n=151).",httpwww.pedro.org.auenglisharchivetop-15-trialsbeurskens,0
H_00000240,T10,news-medical.net,4,Correct,correct,23,12,23,19.33333333,20,13.302,14,http://www.news-medical.net/news/2005/11/10/14407.aspx,Use of traction to help treat low back pain has no benefit,http://www.news-medical.net/,"The use of traction to help treat low back pain has no benefit, despite its widespread use, a new review of studies has found. ""Traction was introduced before it was properly evaluated in high-quality randomized trials, and as an intervention is already part of usual practice,"" said lead author Judy M.A. Clarke, M.D. ",httpwww.news-medical.netnews2005111014407.aspx,1
H_00000241,T10,berkeleywellness.com,5,Correct,correct,25,31,31,29,29,29.812,30,http://www.berkeleywellness.com/fitness/active-lifestyle/article/lumbar-traction,ASK THE EXPERTS Lumbar Traction,http://www.berkeleywellness.com/,"Q:Can lumbar traction help relieve lower back pain? A:Though it may provide temporary relief in some people, there's not enough evidence to recommend it.",httpwww.berkeleywellness.comfitnessactive-lifestylearticlelumbar-traction,0
H_00000242,T10,torontophysiotherapy.ca,6,Correct,correct,8,3,13,8,8,3.801,4,http://torontophysiotherapy.ca/traction-or-spinal-decompression-therapy-doesnt-help-lower-back-pain/,"TRACTION (""SPINAL DECOMPRESSION THERAPY"") DOESN'T HELP LOWER BACK PAIN",http://torontophysiotherapy.ca/,"The latest available clinical data does not support the use of traction (either manual traction or machine-based ""non-surgical spinal decompression therapy"") for treating patients with lower back pain with or without sciatica, other than for providing temporary pain relief. Lower back pain is a major source of disability, work absenteeism and health care expenditure worldwide. ",httptorontophysiotherapy.catraction-or-spinal-decompression-therapy-doesnt-help-lower-back-pain,0
H_00000243,T10,aafp.org,8,Correct,correct,31,31,31,31,31,30.442,31,http://www.aafp.org/afp/2012/0215/p343.html,Diagnosis and Treatment of Acute Low Back Pain,http://www.aafp.org/,"Acute low back pain is one of the most common reasons for adults to see a family physician. Although most patients recover quickly with minimal treatment, proper evaluation is imperative to identify rare cases of serious underlying pathology. ",httpwww.aafp.orgafp20120215p343.html,4
H_00000244,T10,panthersportsmedicine.com,9,Correct,correct,31,31,31,31,31,30.442,31,http://www.panthersportsmedicine.com/mobile/Injuries-Conditions/Lower-Back/Research-Articles/Traction-Therapy-for-Chronic-Low-Back-Pain/a~703/article.html,Traction Therapy for Chronic Low Back Pain,http://www.panthersportsmedicine.com/,The cost of health care is rising every year in the United States. And part of that economic burden is the management of chronic low back pain (CLBP). Efforts are being made to find out what kind of nonoperative treatment might work best for CLBP.,httpwww.panthersportsmedicine.commobileInjuries-ConditionsLower-BackResearch-ArticlesTraction-Therapy-for-Chronic-Low-Back-Paina~703articl,0
H_00000245,T10,avazo.com,1,Incorrect,incorrect,555,555,555,555,555,555,555,https://avazo.com/back-traction-pain-relief/,Spinal Traction Treatment - Back Pain Relief Therapy,https://avazo.com/,Back traction is a form of non-invasive spinal discs decompression therapy that relieves pressure on the spine. Nonsurgical spinal decompression can be performed manually or mechanically. ,httpsavazo.comback-traction-pain-relief,0
H_00000246,T10,hopkinsclinic.com,3,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.hopkinsclinic.com/decompression-therapy-dts.htm,Spinal Decompression Traction Therapy,http://www.hopkinsclinic.com/,"Do you suffer with low back pain, neck pain or carpal tunnel? Have you been told you need neck or back surgery?  Decompression Traction Therapy is an effective treatment for these conditions. It is very affordable and less expensive than surgery.",httpwww.hopkinsclinic.comdecompression-therapy-dts.htm,0
H_00000247,T10,portobellophysio.ie,4,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.portobellophysio.ie/disc-related-lower-back-pain-and-the-benefits-of-traction/,Traction for Disc-Related Lower Back Pain,http://www.portobellophysio.ie/,"Patients with disc- related lower back pain are usually very uncomfortable; frequently have sleep disorders and sometimes even depression as a result of their pain. Pain management techniques vary from medication to bed rest; physiotherapy to spinal surgery - but one of the most effective and non-invasive ways to address disc related lower back pain is traction, available at Portobello Physiotherapy Clinic.",httpwww.portobellophysio.iedisc-related-lower-back-pain-and-the-benefits-of-traction,0
H_00000248,T10,pain-in-lower-back.com,5,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.pain-in-lower-back.com/lumbar-traction-device/,The Top 3 Lumbar Traction Devices in 2017 (for Fast Relief),http://www.pain-in-lower-back.com/,"When your lower back hurts again, a lumbar traction device equals the ""aaahhh"" moment, faster than you ever imagined. Lumbar traction devices are probably the fastest and most effective tools to decompress your spine, relax your aching muscles and take the pressure off a pinched nerve that's hurting like hell.",httpwww.pain-in-lower-back.comlumbar-traction-device,0
H_00000249,T10,outalpha.com,6,Incorrect,incorrect,555,555,555,555,555,555,555,http://outalpha.com/how-to-cure-bulging-discs-fix-lower-back-pain/ ,How to Cure Bulging Discs - Fix Lower Back Pain FOREVER!,http://outalpha.com/,"If you're a lifter that's injured your lower back but wishes to fully recover and lift heavy weights in the future, then this article is for you. If you think that I'm going to talk about ""stretching"" and give you a bunch of lightweight bullshit exercises, then you are dead wrong.",httpoutalpha.comhow-to-cure-bulging-discs-fix-lower-back-pain,0
H_00000250,T10,corydonphysiotherapy.com,7,Incorrect,incorrect,555,555,555,555,555,555,555,http://corydonphysiotherapy.com/spinal-decompression,Spinal Decompression / Traction Therapy,http://corydonphysiotherapy.com/,What is spinal decompression or traction? Spinal decompression or traction essentially means the same thing. Traction is the force applied and spinal decompression is the result of that force. ,httpcorydonphysiotherapy.comspinal-decompression,0
H_00000251,T10,atcpainreliefdr.com,8,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.atcpainreliefdr.com/blog/lower-back-pain.html,Understanding and Treating Lower Back Pain,http://www.atcpainreliefdr.com/,"If you find yourself suffering from acute or chronic lower back pain, then you're certainly not alone. More than 80% of people will suffer from lower back pain at some point in their life.",httpwww.atcpainreliefdr.combloglower-back-pain.html,0
H_00000252,T10,verywellhealth.com,1,Correct,correct-added,4,5,7,5.333333333,6,4.871,5,https://www.verywellhealth.com/lumbar-traction-offers-no-benefit-for-back-pain-3999170,Lumbar Traction Offers No Benefit for Back Pain,https://www.verywellhealth.com/,Does Traction Really Work for Low Back Pain? A study confirms that using lumbar traction with exercise for low back pain does not offer improved outcomes when compared to physical therapy exercises alone.,httpswww.verywellhealth.comlumbar-traction-offers-no-benefit-for-back-pain-3999170,0
H_00000253,T10,verywellhealth.com,2,Correct,correct-added,3,6,5,4.666666667,5,5.544,6,https://www.verywellhealth.com/does-spinal-decompression-help-low-back-pain-2696278,Does Spinal Decompression Really Work in Treating Low Back Pain?,https://www.verywellhealth.com/,"A Questionable Treatment Spinal decompression may help treat low back pain, but this popular treatment isn't a sure thing. Advertising for spinal decompression targets people with degenerative disc disease, bulging discs, herniated discs, or spinal stenosis. ",httpswww.verywellhealth.comdoes-spinal-decompression-help-low-back-pain-2696278,0
H_00000254,T10,barclayphysicaltherapy.com,3,Correct,correct-added,31,10,31,24,24,12.718,13,http://www.barclayphysicaltherapy.com/Injuries-Conditions/Lower-Back/Research-Articles/Traction-Therapy-for-Chronic-Low-Back-Pain/a~703/article.html,Traction Therapy for Chronic Low Back Pain,http://www.barclayphysicaltherapy.com/,The cost of health care is rising every year in the United States. And part of that economic burden is the management of chronic low back pain (CLBP). Efforts are being made to find out what kind of nonoperative treatment might work best for CLBP.,httpwww.barclayphysicaltherapy.comInjuries-ConditionsLower-BackResearch-ArticlesTraction-Therapy-for-Chronic-Low-Back-Paina~703article,1
H_00000255,T10,researchgate.net,4,Correct,correct-added,11,12,31,18,18,12.306,13,https://www.researchgate.net/publication/7004475_Traction_for_Low_Back_Pain_With_or_Without_Sciatica_An_Updated_Systematic_Review_Within_the_Framework_of_the_Cochrane_Collaboration,Traction for Low Back Pain With or Without Sciatica: An Updated Systematic Review Within the Framework of the Cochrane Collaboration,https://www.researchgate.net/,"Systematic review. To determine if traction is more effective than reference treatments, placebo/sham traction, or no treatment for low back pain (LBP). Various types of traction are used in the treatment of LBP, often in conjunction with other treatments. ",httpswww.researchgate.netpublication17004475_Traction_for_Low_Back_Pain_With_or_Without_Sciatica_An_Updated_Systematic_Review_Within_the_Framework_of_the_Cochrane_Collaboration,1
H_00000256,T10,mayoclinic.org,5,Correct,correct-added,26,23,17,22,22,22.703,23,https://www.mayoclinic.org/diseases-conditions/back-pain/expert-answers/inversion-therapy/faq-20057951,Inversion therapy: Can it relieve back pain?,https://www.mayoclinic.org/,"Does inversion therapy relieve back pain? Is it safe? Answer From Edward R. Laskowski, M.D.
Inversion therapy doesn't provide lasting relief from back pain, and it's not safe for everyone.",httpswww.mayoclinic.orgdiseases-conditionsback-painexpert-answersinversion-therapyfaq-20057951,0
H_00000257,T10,sharecare.com,6,Correct,correct-added,27,31,23,27,27,29.758,30,https://www.sharecare.com/health/back-pain/can-traction-help-back-pain,Can traction help back pain?,https://www.sharecare.com/,"Traction treatments use systems of weights, cables and pulleys in an attempt to reduce pressure on the disks and the joints between the vertebrae. It was thought that such traction, as well as stretching the muscles and connective tissues of the back, might have a beneficial effect.",httpswww.sharecare.comhealthback-paincan-traction-help-back-pain,0
H_00000259,T10,glackinpt.com,8,Correct,correct-added,31,14,31,25.33333333,26,16.094,17,https://glackinpt.com/will-traction-improve-low-back-pain/,Will traction improve low back pain?,https://glackinpt.com/,"Great question.  We frequently encounter this question from patients dealing with new or long standing history of low back pain (note: leg pain not included). The response is two fold: 1. What does the scientific evidence say about this, and 2. How do I respond to a neighbor that swears against traction or is all for the procedure?",httpsglackinpt.comwill-traction-improve-low-back-pain,1
H_00000260,T10,ebm-guidelines.com,9,Correct,correct-added,31,18,31,26.66666667,27,19.47,20,http://www.ebm-guidelines.com/ebmg/ltk.free?p_artikkeli=ebm00435,Low back pain,http://www.ebm-guidelines.com/,Sufficient time for the survey of the history and for the physical examination of the patient Early recognition of serious causes of back pain and of nerve root compression,httpwww.ebm-guidelines.comebmgltk.freep_artikkeliebm00435,0
H_00000261,T10,healthx.ca,10,Correct,correct-added,31,20,31,27.33333333,28,21.158,22,https://www.healthx.ca/result-traction-of-any-kind-is-pretty-much-useless-for-treating-low-back-pain/, TRACTION OF ANY KIND IS PRETTY MUCH USELESS FOR TREATING LOW BACK PAIN,https://www.healthx.ca/,My experience indicates that those patients with specific disc herniation and nerve root compression will experience temporary pain relief with traction. However it has no influence on their overall recovery. ,httpswww.healthx.caresult-traction-of-any-kind-is-pretty-much-useless-for-treating-low-back-pain/,1
H_00000262,T10,uptodate.com,11,Correct,correct-added,31,31,25,29,29,30.244,31,https://www.uptodate.com/contents/low-back-pain-in-adults-beyond-the-basics,Patient education: Low back pain in adults (Beyond the Basics),https://www.uptodate.com/,"All topics are updated as new evidence becomes available and our peer review process is complete.  Literature review current through: Aug 2018. | This topic last updated: Mar 21, 2018.",httpswww.uptodate.comcontentslow-back-pain-in-adults-beyond-the-basics,0
H_00000263,Practice-1,medicaldaily.com,2,Correct,correct,31,31,31,31,31,30.442,31,http://www.medicaldaily.com/cranberry-juice-does-not-prevent-utis-study-says-243153,"Cranberry Juice Does Not Prevent UTIs, Study Says",http://www.medicaldaily.com/,"Cranberry juice has long been recommended to prevent and treat urinary tract infections in women. However, a new study reveals cranberry juice does little to prevent urinary tract infections. Urinary tract infection (UTI) is an infection anywhere along the urinary tract. UTI's have different names, depending on what part of the urinary tract is infected.",httpwww.medicaldaily.comcranberry-juice-does-not-prevent-utis-study-says-243153,0
H_00000264,Practice-1,health.clevelandclinic.org,3,Correct,correct,6,3,31,13.33333333,14,4.185,5,https://health.clevelandclinic.org/can-cranberry-juice-stop-uti/,Can Cranberry Juice Stop Your UTI?,https://health.clevelandclinic.org/,"3 urinary tract infection preventives that really work. The myths about preventing and treating a urinary tract infection (UTI) are many, but let's get to the truth. About 60 percent of women will experience this common malady (and the painful, frequent and sometimes urgent urination that goes with it) over their lifetimes. At the top of the UTI ""myth list"" is the widely held belief that drinking cranberry juice or taking cranberry supplements can prevent and treat UTIs.
",httphealth.clevelandclinic.org201312hold-the-cranberries-uti-myths-explained,0
H_00000265,Practice-1,medicalnewstoday.com,4,Correct,correct,25,31,31,29,29,29.812,30,http://www.medicalnewstoday.com/articles/251636.php,"Cranberry Juice Ineffective Against Cystitis, Bladder Infections",http://www.medicalnewstoday.com/,"Cranberry extract does not prevent urinary tract infections (UTI) and bladder infections, such as cystitis, while any slight advantage would only be seen in women with recurrent UTIs. This is the conclusion of a new study, published in The Cochrane Library. Cranberries and cranberry juice have long been used to ward off UTIs, however, it is unclear how exactly they prevent infection. One theory, reported at a 2010 meeting of the American Chemical Society, suggests that certain sugars and flavanol compounds, present in cranberries, deter bacteria from sticking to cells that line the urinary tract.",httpwww.medicalnewstoday.comarticles251636.php,1
H_00000266,Practice-1,peoplespharmacy.com,5,Correct,correct,31,31,31,31,31,30.442,31,http://www.peoplespharmacy.com/2014/06/29/does-cranberry-juice-prevent-urinary-tract-infections-utis/,Does Cranberry Juice Prevent Urinary Tract Infections (UTIs)?,http://www.peoplespharmacy.com/,Q. My wife has had several urinary tract infections lately. Will cranberry juice be effective for prevention? A. Cranberry juice has a reputation for reducing the number of urinary tract infections women suffer.,httpwww.peoplespharmacy.com20140629does-cranberry-juice-prevent-urinary-tract-infections-utis,1
H_00000267,Practice-1,trimdownclub.com,6,Correct,correct,31,31,31,31,31,30.442,31,http://www.trimdownclub.com/cranberry-juice-does-not-prevent-urinary-tract-infections/,Cranberry Juice Does Not Prevent Urinary Tract Infections,http://www.trimdownclub.com/,There are some myths that seem to travel the test of time. We're not sure where they started from or how they have managed to stay alive all of these years. People believe them and pass them down year after year and we all just believe them to be true.,httpwww.trimdownclub.comcranberry-juice-does-not-prevent-urinary-tract-infections,0
H_00000268,Practice-1,fyiliving.com,8,Correct,correct,31,31,31,31,31,30.442,31,http://fyiliving.com/health-news/wives-tale-alert-does-cranberry-really-help-urinary-tract-infections/,Wives' Tale Alert: Does Cranberry Really Help Urinary Tract Infections?,http://fyiliving.com/,"Urinary tract infections can be cured with cranberry juice right? Well, the old wives' tale may not be true after all. It looks like cranberry juice may not actually be able to treat urinary tract infections.",httpfyiliving.comhealth-newswives-tale-alert-does-cranberry-really-help-urinary-tract-infections,1
H_00000269,Practice-1,youtube.com,1,Incorrect,incorrect,555,555,555,555,555,555,555,https://www.youtube.com/watch?v=u11DfF6fuCM,How Cranberry Juice Prevents Urinary Tract Infections,https://www.youtube.com/,"3D Medical Animation by Hurd Studios depicting how cranberry juice prevents urinary tract infections. Most urinary tract infections are caused by the bacteria, e. Coli. The bacteria's fimbriae attach to receptors on the bladder wall.",httpswww.youtube.comwatchv=u11DfF6fuCM,0
H_00000270,Practice-1,livestrong.com,2,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.livestrong.com/article/370921-cranberry-pills-for-a-urinary-tract-infection/,Cranberry Pills for a Urinary Tract Infection,http://www.livestrong.com/,"According to the National Kidney and Urologic Diseases Information Clearinghouse, urinary tract infections are the second most common type of infection and account for approximately 8.3 million visits to the doctor per year. Though urinary tract infections can be treated with antibiotics, they are uncomfortable and can damage your kidneys if left untreated.",httpwww.livestrong.comarticle370921-cranberry-pills-for-a-urinary-tract-infection,0
H_00000271,Practice-1,npr.org,3,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.npr.org/blogs/thesalt/2012/07/10/156561131/cranberry-juice-for-urinary-tract-infections-it-really-can-help,Cranberry Juice For Urinary Tract Infections? It Really Can Help,http://www.npr.org/,Native Americans and Pilgrims were onto something when they turned to cranberries as an infection fighter. American settlers believed the bitter food could stave off scurvy. But there's more than just Vitamin C in this indigenous berry.,httpwww.npr.orgblogsthesalt20120710156561131cranberry-juice-for-urinary-tract-infections-it-really-can-help,1
H_00000272,Practice-1,whfoods.com,5,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.whfoods.com/genpage.php?tname=foodspice&dbid=145,What's New and Beneficial About Cranberries,http://www.whfoods.com/,"For many years, researchers believed that the ability of cranberries and cranberry juice to help prevent urinary tract infections (UTIs) was partly related to the strong acidity of the cranberries. Recent research has shown that it's not the acidity of the cranberries, but the unusual nature of their proanthocyanidins (PACs) that is related to prevention of UTIs.",httpwww.whfoods.comgenpage.phptname=foodspicedbid=145,0
H_00000273,Practice-1,medicalnewstoday.com,5,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.medicalnewstoday.com/articles/247666.php,Cranberries Help Fight Urinary Tract Infections,http://www.medicalnewstoday.com/,"Consuming products that contain cranberries seems to be linked to preventing urinary tract infections (UTIs), a common bacterial infection in some people. These are the results of a study published in JAMA's Archives of Internal Medicine. Women are particularly susceptible to urinary tract infections, and products containing cranberries have long been known as a 'natural remedy' for preventing UTIs.",httpwww.medicalnewstoday.comarticles247666.php,1
H_00000274,Practice-1,emedicinehealth.com,8,Incorrect,incorrect,555,555,555,555,555,555,555,http://www.emedicinehealth.com/script/main/art.asp?articlekey=17531,Cranberry Juice Does Help Prevent Urinary Infections in Women,http://www.emedicinehealth.com/,"Regular drinking of cranberry juice seems to reduce the recurrence of urinary tract infections in women. This is the conclusion of a study published in the British Medical Journal (June 29, 2001). One hundred and fifty women with a urinary tract infection were randomly allocated into three groups.",httpwww.emedicinehealth.comscriptmainartarticlekey=17531,1
